320,  565.12,  213.08,  5206.15
320,  931.49,  348.48,  5355.48
320,  899.39,  228.69,  5293.40
320,  624.51,  -190.42,  5113.50
320,  636.40,  287.96,  5233.40
320,  936.54,  368.97,  5322.49
320,  884.61,  219.91,  5259.36
320,  623.85,  -187.57,  5094.46
320,  628.57,  261.46,  5217.57
320,  927.32,  351.48,  5322.08
320,  925.38,  257.86,  5254.89
320,  635.55,  -179.02,  5100.03
320,  1110.63,  245.75,  5209.27
320,  1411.26,  343.41,  5290.15
320,  922.30,  270.36,  5255.38
320,  695.94,  -91.65,  5149.62
320,  1072.69,  199.38,  5162.97
320,  1384.10,  317.31,  5288.96
320,  905.89,  237.26,  5254.18
320,  596.37,  -221.72,  5056.80
320,  1079.45,  203.75,  5183.52
320,  1419.19,  353.30,  5324.40
320,  1395.14,  234.69,  5261.94
320,  1139.67,  -141.08,  5130.22
320,  1528.87,  152.72,  5610.52
320,  1891.45,  321.86,  5784.79
320,  1405.49,  254.38,  5760.41
320,  1088.54,  -168.47,  5574.73
320,  1531.10,  167.61,  5656.63
320,  1901.61,  350.29,  5824.50
320,  1419.54,  268.11,  5778.47
320,  1140.40,  -131.33,  5624.88
320,  1503.32,  129.23,  5641.02
320,  1920.15,  338.88,  5795.28
320,  1431.47,  299.05,  5792.65
320,  1126.11,  -123.88,  5611.83
320,  1503.00,  108.03,  5620.49
320,  1928.54,  359.12,  5842.27
320,  1443.77,  310.81,  5810.36
320,  1142.92,  -124.91,  5615.14
320,  1490.43,  92.85,  5623.60
320,  1909.77,  337.79,  5837.62
320,  1423.37,  283.63,  5789.95
320,  1085.61,  -158.52,  5578.60
320,  1483.71,  72.87,  5619.60
320,  1911.02,  340.47,  5823.16
320,  1908.92,  278.57,  5787.71
320,  1582.32,  -156.75,  5586.25
320,  1967.35,  62.97,  5626.86
320,  2415.52,  347.22,  5838.30
320,  1968.50,  332.63,  5355.25
320,  1610.17,  -123.70,  5124.49
320,  1947.50,  45.23,  5603.78
320,  2423.89,  366.90,  5858.22
320,  1953.48,  325.99,  5839.85
320,  1692.88,  -30.10,  5714.27
320,  2054.86,  146.70,  6199.94
320,  2420.82,  366.70,  6345.59
320,  1953.53,  333.54,  6335.52
320,  1671.08,  -46.66,  6173.21
320,  1976.36,  60.30,  6593.35
320,  2373.36,  309.66,  6775.92
320,  1918.98,  305.09,  6297.29
320,  1622.01,  -103.84,  6117.69
320,  1975.17,  59.51,  6124.19
320,  2396.34,  322.11,  6302.03
320,  1960.16,  320.92,  6299.39
320,  1647.32,  -68.15,  6140.03
320,  2000.79,  71.78,  6145.12
320,  2413.96,  348.54,  6324.23
320,  1946.81,  342.99,  5835.63
320,  1693.75,  -14.65,  5700.21
320,  1967.10,  30.89,  6107.92
320,  2351.78,  281.78,  6253.53
320,  1918.99,  -178.10,  5795.85
320,  1580.58,  -624.32,  5571.13
320,  1878.19,  -560.39,  6020.36
320,  1915.27,  -141.73,  6325.15
320,  1471.74,  -625.24,  5843.36
320,  1178.09,  -1018.08,  5667.06
320,  1450.93,  -982.11,  6089.60
320,  1923.63,  -615.06,  6331.10
320,  1479.16,  -1091.95,  5848.58
320,  1229.25,  -1462.58,  5706.69
320,  1477.63,  -1459.12,  6115.89
320,  1893.69,  -1148.45,  6292.30
320,  1445.52,  -1621.79,  5821.20
320,  1142.51,  -2023.56,  5644.55
320,  1377.76,  -1576.27,  6016.21
320,  1408.11,  -1143.95,  6312.26
320,  941.40,  -1631.65,  6301.08
320,  706.15,  -1956.67,  6200.30
320,  932.62,  -1540.24,  6542.78
320,  1410.39,  -1142.60,  6787.96
320,  1007.37,  -1570.20,  6343.84
320,  683.23,  -1973.03,  6152.67
320,  852.81,  -1634.35,  6459.18
320,  921.11,  -1631.45,  6774.90
320,  487.77,  -2079.38,  6316.46
320,  186.81,  -2467.87,  6141.79
320,  389.37,  -2092.10,  6483.39
320,  453.12,  -1608.92,  6792.94
320,  16.83,  -2068.22,  6341.54
320,  -239.47,  -2404.15,  6241.26
320,  -89.61,  -2087.41,  6531.55
320,  -53.02,  -1628.82,  6791.18
320,  -470.31,  -2059.94,  6344.73
320,  -749.13,  -2409.62,  6231.02
320,  -548.80,  -2057.10,  6555.88
320,  -520.68,  -1609.38,  6808.83
320,  -982.52,  -2086.71,  6332.05
320,  -1251.00,  -2427.57,  6198.83
320,  -1064.78,  -2084.61,  6541.44
320,  -1018.04,  -1607.20,  6807.92
320,  -1445.11,  -2043.17,  6368.83
320,  -1715.10,  -2385.38,  6235.29
320,  -1584.86,  -2134.92,  6490.10
320,  -1531.48,  -2123.22,  6787.00
320,  -1932.99,  -2522.40,  6373.73
320,  -2238.27,  -2913.39,  6201.53
320,  -2139.44,  -2715.33,  6420.22
320,  -2032.33,  -2636.23,  6761.13
320,  -2433.43,  -3028.03,  6356.84
320,  -2725.99,  -3386.38,  6224.02
320,  -2602.03,  -3164.88,  6467.72
320,  -2497.78,  -3098.31,  6788.09
320,  -2936.33,  -3523.02,  6348.07
320,  -3186.49,  -3855.37,  6231.12
320,  -3122.69,  -3675.57,  6439.25
320,  -2967.24,  -3571.92,  6801.89
320,  -3381.99,  -3975.24,  6372.32
320,  -3651.22,  -4314.79,  6248.31
320,  -3605.85,  -4167.79,  6448.74
320,  -3487.29,  -4077.34,  6784.75
320,  -3868.42,  -4441.54,  6383.48
320,  -4110.21,  -4770.69,  6293.33
320,  -4091.71,  -4666.17,  6449.90
320,  -3969.41,  -4582.41,  6767.53
320,  -4372.17,  -4963.80,  6369.54
320,  -4582.51,  -5239.05,  6308.51
320,  -4525.92,  -5107.90,  6509.50
320,  -4445.03,  -5039.85,  6788.68
320,  -4866.17,  -5445.61,  6360.53
320,  -5114.48,  -5771.06,  6259.51
320,  -5095.45,  -5687.30,  6441.73
320,  -4967.74,  -5565.04,  6765.81
320,  -5343.70,  -5923.13,  6373.43
320,  -1628.03,  -3239.44,  1913.61
320,  -1168.50,  -3227.72,  2033.67
320,  -1047.58,  -3110.35,  2349.19
320,  -1442.96,  -3490.69,  1935.24
320,  -1698.52,  -3806.03,  1820.56
320,  -1222.02,  -3797.37,  1965.20
320,  -1045.25,  -3603.54,  2343.12
320,  -1423.06,  -3960.45,  1954.55
320,  -1652.49,  -4257.91,  1878.68
320,  -1196.12,  -3778.03,  1980.00
320,  -1035.59,  -3588.78,  2364.72
320,  -1411.34,  -3941.85,  1973.58
320,  -1609.96,  -4196.80,  1936.01
320,  -1207.91,  -3781.18,  1992.61
320,  -1034.05,  -3599.84,  2365.81
320,  -1402.19,  -3929.23,  1994.55
320,  -1620.84,  -4198.55,  1912.79
320,  -1186.73,  -3769.05,  2007.65
320,  -1065.96,  -3633.57,  2331.03
320,  -1411.97,  -3940.42,  1976.38
320,  -1624.80,  -4205.97,  1903.31
320,  -1214.01,  -3810.28,  1975.07
320,  -1033.66,  -3603.94,  2341.01
320,  -1412.76,  -3946.11,  1957.33
320,  -1608.90,  -4176.11,  1923.43
320,  -1241.87,  -3830.79,  1956.28
320,  -1030.03,  -3593.40,  2366.91
320,  -1392.75,  -3924.09,  1982.35
320,  -1612.36,  -4170.51,  1926.36
320,  -1243.90,  -3858.43,  1949.10
320,  -1018.36,  -3591.44,  2360.81
320,  -1398.54,  -3928.19,  1970.33
320,  -1567.45,  -4131.03,  1958.07
320,  -1274.15,  -3885.37,  2415.44
320,  -1057.00,  -3627.00,  2817.61
320,  -1389.47,  -3908.16,  2478.69
320,  -1568.92,  -4116.47,  2459.09
320,  -1257.72,  -3869.65,  2931.87
320,  -1034.82,  -3615.86,  3330.62
320,  -1400.62,  -3922.08,  2952.10
320,  -1571.12,  -4128.02,  2929.09
320,  -1256.19,  -3872.28,  3415.13
320,  -1041.15,  -3601.23,  3826.60
320,  -1389.93,  -3907.26,  3464.94
320,  -1556.73,  -4097.21,  3449.87
320,  -1271.44,  -3914.97,  3891.46
320,  -1046.64,  -3608.07,  4302.23
320,  -1388.80,  -3900.89,  3949.55
320,  -1577.89,  -4113.02,  3923.57
320,  -1286.53,  -3933.97,  4380.95
320,  -1046.60,  -3620.26,  4789.11
320,  -1376.17,  -3882.78,  4451.55
320,  -1554.35,  -4091.95,  4436.95
320,  -1252.60,  -3904.13,  4895.59
320,  -1041.31,  -3615.38,  5287.70
320,  -1395.91,  -3903.69,  4925.52
320,  -1569.05,  -4101.87,  4911.36
320,  -1315.92,  -3967.77,  5325.54
320,  -1070.79,  -3645.28,  5763.51
320,  -1394.50,  -3890.87,  5425.32
320,  -1556.76,  -4075.47,  4939.79
320,  -1289.57,  -3946.74,  5382.86
320,  -1037.61,  -3621.12,  5787.30
320,  -1383.08,  -3886.93,  5427.38
320,  -1546.81,  -4063.38,  4944.86
320,  -1310.12,  -3980.98,  5332.79
320,  -1036.20,  -3618.29,  5769.27
320,  -1365.35,  -3863.93,  5438.29
320,  -1582.04,  -4089.49,  5397.87
320,  -1336.71,  -3996.26,  5820.69
320,  -1027.84,  -3600.65,  6279.21
320,  -1368.53,  -3870.10,  5935.82
320,  -1596.72,  -4112.72,  5887.33
320,  -1355.33,  -4045.93,  6289.92
320,  -1022.17,  -3610.45,  6772.09
320,  -1367.73,  -3870.26,  6410.99
320,  -1608.42,  -4106.36,  6349.15
320,  -1337.89,  -4017.41,  6777.22
320,  -1002.90,  -3596.33,  7254.67
320,  -1351.73,  -3838.55,  6912.34
320,  -1561.73,  -4070.63,  6889.77
320,  -1349.28,  -4028.57,  7278.86
320,  -1007.52,  -3586.41,  7754.05
320,  -1329.02,  -3829.63,  7412.46
320,  -1589.59,  -4066.02,  7357.26
320,  -1382.35,  -4064.11,  7733.36
320,  -1030.38,  -3605.72,  7734.60
320,  -1348.90,  -3828.76,  7427.03
320,  -1560.34,  -4038.28,  7395.47
320,  -1360.75,  -3569.50,  7750.72
320,  -1004.71,  -3110.27,  8236.63
320,  -1352.38,  -3342.34,  7913.94
320,  -1556.77,  -3550.05,  7897.22
320,  -1378.79,  -3114.40,  8227.08
320,  -1012.45,  -2626.46,  8233.23
320,  -1335.62,  -2839.55,  7919.65
320,  -1529.08,  -3023.66,  7907.58
320,  -1369.84,  -2609.03,  8227.74
320,  -1027.90,  -2138.63,  8709.64
320,  -1346.20,  -2361.99,  8393.53
320,  -1558.17,  -2553.20,  8378.22
320,  -1405.22,  -2164.59,  8694.58
320,  -1020.34,  -2132.21,  8710.32
320,  -1343.88,  -2350.96,  8408.51
320,  -1527.51,  -2517.35,  7934.10
320,  -1403.48,  -2176.62,  8204.61
320,  -1019.34,  -2144.54,  8223.74
320,  -1324.49,  -2333.47,  7929.04
320,  -1505.72,  -2496.49,  7453.29
320,  -1415.66,  -2177.81,  7704.58
320,  -1036.48,  -2147.08,  7714.61
320,  -1343.54,  -2352.05,  7411.91
320,  -1502.71,  -2482.68,  6964.08
320,  -1421.54,  -2203.18,  7218.32
320,  -1020.07,  -2147.36,  7233.10
320,  -1349.12,  -2345.61,  6926.90
320,  -1539.71,  -2505.86,  6457.82
320,  -1423.27,  -2211.64,  6729.46
320,  -1014.34,  -2142.24,  6751.33
320,  -1316.38,  -2328.24,  6454.91
320,  -1458.39,  -2436.74,  6021.96
320,  -1404.73,  -2196.89,  6251.57
320,  -1023.70,  -2140.53,  6262.83
320,  -1321.13,  -2326.90,  5963.63
320,  -1477.22,  -2445.54,  5523.30
320,  -1437.15,  -2222.88,  5742.61
320,  -1034.45,  -2155.26,  5747.92
320,  -1320.87,  -2331.38,  5457.27
320,  -1460.32,  -2426.39,  5018.77
320,  -1455.23,  -2275.26,  5198.44
320,  -1030.26,  -2165.75,  5243.97
320,  -1316.97,  -2313.59,  4979.58
320,  -1479.29,  -2446.10,  4521.46
320,  -990.80,  -2297.56,  4691.65
320,  -537.15,  -2148.16,  4775.10
320,  -844.30,  -2320.44,  4481.57
320,  -999.30,  -2440.03,  4024.26
320,  -523.02,  -2327.89,  4179.21
320,  -63.58,  -2165.32,  4264.35
320,  -332.24,  -2306.81,  4017.46
320,  -498.52,  -2414.26,  3559.68
320,  -451.11,  -2259.50,  3779.66
320,  -55.66,  -2165.23,  3790.42
320,  -332.72,  -2317.56,  3510.44
320,  -483.28,  -2408.58,  3063.95
320,  -41.66,  -2348.14,  3201.75
320,  413.32,  -2194.82,  3277.72
320,  157.48,  -2305.71,  3032.76
320,  -0.53,  -2394.48,  2583.31
320,  469.90,  -2310.54,  2744.84
320,  923.88,  -2171.82,  2795.34
320,  649.21,  -2296.25,  2532.14
320,  547.92,  -2328.85,  2145.62
320,  980.27,  -2294.65,  2273.58
320,  1415.22,  -2174.54,  2302.48
320,  1147.04,  -2281.90,  2055.80
320,  1073.90,  -2297.04,  1675.97
320,  1427.44,  -1862.21,  1731.61
320,  1888.49,  -1699.94,  1793.44
320,  1633.39,  -1810.74,  1557.77
320,  1540.27,  -1829.98,  1175.43
320,  1895.67,  -1408.36,  1222.39
320,  2370.51,  -1221.71,  1297.58
320,  2096.96,  -1339.56,  1038.31
320,  2014.19,  -1349.72,  662.73
320,  2393.49,  -918.08,  748.61
320,  2863.61,  -720.15,  829.16
320,  2626.63,  -790.68,  605.37
320,  2545.76,  -805.78,  216.72
320,  2895.82,  -410.26,  283.45
320,  3354.07,  -239.87,  329.74
320,  3097.56,  -331.87,  78.19
320,  3030.86,  -816.75,  -276.08
320,  3374.63,  -442.36,  -229.34
320,  3857.06,  -237.39,  -154.39
320,  3614.82,  -294.35,  -377.31
320,  3536.45,  -299.49,  -740.04
320,  3834.32,  11.17,  -734.39
320,  3845.08,  250.48,  -635.70
320,  3619.38,  196.53,  -863.72
320,  3453.98,  89.80,  -1317.68
320,  3817.33,  469.36,  -1248.10
320,  3861.44,  750.47,  -1136.20
320,  3628.88,  704.75,  -1345.62
320,  3562.25,  222.95,  -1717.28
320,  3838.36,  504.66,  -1722.06
320,  3850.28,  744.43,  -1635.02
320,  3631.05,  713.37,  -1832.82
320,  3571.50,  241.03,  -2171.90
320,  3848.79,  508.83,  -2182.88
320,  4337.02,  743.48,  -2117.56
320,  4106.50,  699.85,  -2339.74
320,  4005.41,  675.92,  -2738.77
320,  4270.16,  904.74,  -2761.89
320,  4353.36,  1235.65,  -2628.35
320,  4111.69,  1202.26,  -2820.01
320,  4033.06,  716.83,  -3190.17
320,  4310.00,  946.03,  -3206.16
320,  4329.02,  1219.30,  -3107.24
320,  4118.92,  1196.04,  -3306.30
320,  3998.93,  1165.67,  -3713.31
320,  -651.10,  -2063.73,  2140.53
320,  -570.33,  -1728.48,  2276.32
320,  -796.10,  -1747.95,  2066.21
320,  -913.35,  -1774.45,  1666.67
320,  -695.73,  -1634.35,  1589.42
320,  -551.56,  -1205.28,  1806.09
320,  -756.00,  -1212.11,  1620.17
320,  -885.80,  -1256.09,  1195.39
320,  -655.08,  -1094.43,  1150.87
320,  -550.70,  -722.40,  1307.83
320,  -742.13,  -1193.59,  1139.52
320,  -811.01,  -1658.85,  782.33
320,  -655.71,  -1597.46,  658.87
320,  -541.47,  -1212.34,  819.30
320,  -755.86,  -1695.61,  635.38
320,  -811.78,  -2153.25,  294.32
320,  -686.66,  -2149.33,  125.73
320,  -562.23,  -1712.19,  326.14
320,  -742.19,  -2169.64,  164.20
350,  -831.47,  -2651.50,  -204.18
350,  -660.23,  -2600.02,  -301.35
350,  -553.23,  -2193.24,  -159.39
350,  -757.23,  -2674.22,  -351.64
350,  -805.47,  -3109.35,  -673.28
350,  -720.60,  -2657.58,  -861.46
350,  -551.37,  -2198.23,  -659.11
350,  -751.69,  -2684.89,  -842.86
350,  -812.29,  -3108.44,  -1165.69
350,  -751.36,  -2703.61,  -1388.10
350,  -560.54,  -2219.87,  -1155.36
350,  -743.12,  -2651.42,  -1296.13
350,  -842.47,  -3140.74,  -1681.57
350,  -760.45,  -2718.36,  -1874.43
350,  -555.04,  -2702.95,  -1644.09
350,  -757.18,  -3155.05,  -1812.01
350,  -815.55,  -3596.80,  -2156.32
350,  -725.28,  -3173.62,  -2340.58
350,  -554.34,  -2702.29,  -2146.58
350,  -734.49,  -3127.36,  -2285.64
350,  -774.44,  -3540.35,  -2607.72
350,  -723.16,  -3165.57,  -2818.85
350,  -558.09,  -2698.43,  -2627.96
350,  -733.80,  -3131.08,  -2782.71
350,  -814.64,  -3571.01,  -3142.74
350,  -722.95,  -3192.18,  -3328.89
350,  -540.52,  -3181.25,  -3105.18
350,  -730.70,  -3619.00,  -3268.82
350,  -755.41,  -4003.76,  -3556.20
350,  -740.37,  -3698.63,  -3816.31
350,  -578.17,  -3227.92,  -3640.67
350,  -745.99,  -3630.58,  -3776.09
350,  -801.21,  -4036.73,  -4092.61
350,  -797.91,  -3759.40,  -4356.52
350,  -571.40,  -3703.01,  -4121.39
350,  -726.45,  -4091.38,  -4244.44
350,  -778.22,  -4498.34,  -4564.60
350,  -320.08,  -4266.14,  -4862.23
350,  -81.94,  -4200.32,  -4615.58
350,  -239.45,  -4591.00,  -4740.47
350,  -262.13,  -4969.04,  -5040.07
350,  176.83,  -4776.88,  -5344.69
350,  412.08,  -4693.29,  -5105.36
350,  258.52,  -5063.01,  -5221.46
350,  212.55,  -5462.02,  -5537.93
350,  670.17,  -5247.46,  -5818.98
350,  912.14,  -5174.55,  -5580.50
350,  747.12,  -5558.50,  -5700.48
350,  735.80,  -5909.47,  -5988.34
350,  1175.20,  -5738.83,  -6285.99
350,  1380.49,  -5692.62,  -6087.61
350,  1243.78,  -6039.59,  -6197.80
350,  1218.46,  -6403.56,  -6492.51
350,  1646.16,  -6242.85,  -6807.19
350,  1882.44,  -6162.26,  -6571.35
350,  1740.61,  -6523.18,  -6677.96
350,  1720.31,  -6877.89,  -6973.22
350,  2131.68,  -6762.29,  -7311.07
350,  2340.21,  -6684.91,  -7089.31
350,  2221.13,  -7019.25,  -7179.93
350,  1750.32,  -7331.08,  -7424.92
350,  2121.88,  -7257.76,  -7800.17
350,  2359.13,  -7165.88,  -7567.10
350,  2232.80,  -7493.92,  -7669.33
350,  1751.94,  -7818.21,  -7926.94
350,  2107.35,  -7769.27,  -8310.28
350,  2357.00,  -7662.12,  -8064.46
350,  2232.56,  -7982.15,  -8154.74
350,  1781.18,  -8265.15,  -8376.88
350,  2120.14,  -8252.49,  -8769.41
350,  2354.61,  -8154.80,  -8558.46
350,  2222.69,  -8474.63,  -8637.80
350,  1769.58,  -8757.33,  -8875.08
350,  2115.04,  -8751.17,  -9267.62
350,  2350.13,  -8645.37,  -9044.55
350,  2247.42,  -8946.77,  -9126.84
350,  1780.24,  -9228.05,  -9364.41
350,  2094.82,  -9283.49,  -9786.65
350,  2336.24,  -9157.35,  -9548.36
350,  2222.95,  -9463.04,  -9632.16
350,  1772.23,  -9724.23,  -9855.93
350,  2087.16,  -9772.61,  -10264.48
350,  2337.09,  -9639.62,  -10038.02
350,  2246.28,  -9923.02,  -10102.27
350,  1784.18,  -10193.15,  -10329.28
350,  2035.99,  -10317.34,  -10801.96
350,  2324.09,  -10161.13,  -10548.01
350,  2242.32,  -10413.69,  -10599.02
350,  1794.27,  -10668.25,  -10826.53
350,  2018.83,  -10839.53,  -10853.99
350,  2343.07,  -10638.24,  -10559.34
350,  2265.41,  -10880.76,  -10591.85
350,  1845.66,  -11099.15,  -10777.06
350,  2107.33,  -11237.42,  -11223.22
350,  2321.11,  -11146.85,  -11038.95
350,  2255.99,  -11382.54,  -11073.62
350,  1795.42,  -11645.31,  -11303.26
350,  2027.20,  -11828.92,  -11308.20
350,  2322.15,  -11646.23,  -11053.44
350,  2239.86,  -11879.54,  -11090.33
350,  1825.43,  -12086.75,  -11275.63
350,  2039.83,  -12292.77,  -11280.82
350,  2306.88,  -12139.59,  -11051.52
350,  2242.53,  -12366.84,  -11094.95
350,  1804.42,  -12593.49,  -11306.29
350,  1986.73,  -12849.03,  -11329.93
350,  2312.03,  -12621.22,  -11044.38
350,  2263.64,  -12827.06,  -11069.25
350,  1848.26,  -13031.63,  -11249.61
350,  1985.82,  -13350.41,  -11338.58
350,  2320.59,  -13113.18,  -11050.96
350,  2278.97,  -13304.17,  -11061.12
350,  1836.32,  -13538.39,  -11268.33
350,  1991.87,  -13842.88,  -11340.19
350,  2326.88,  -13612.54,  -11058.03
350,  2257.78,  -13806.63,  -11072.60
350,  1851.30,  -13995.22,  -11250.92
350,  1961.82,  -14366.14,  -11350.58
350,  2352.62,  -14055.83,  -11010.31
350,  2277.58,  -14281.43,  -11059.23
350,  1852.57,  -14486.71,  -11248.41
350,  1977.55,  -14860.75,  -11356.03
350,  2337.06,  -14569.88,  -11036.41
350,  2274.81,  -14760.91,  -11064.66
350,  1871.65,  -14937.48,  -11226.29
350,  1946.43,  -15371.62,  -11375.64
350,  2343.94,  -15058.64,  -11034.19
350,  2265.84,  -15265.16,  -11070.86
350,  1868.06,  -15448.94,  -11242.82
350,  1943.23,  -15887.99,  -11372.01
350,  2329.85,  -15580.98,  -11056.85
350,  2294.36,  -15736.44,  -11050.82
350,  1871.17,  -15930.63,  -11237.87
350,  1931.15,  -16393.26,  -11388.18
350,  2332.79,  -16052.33,  -11046.40
350,  2294.20,  -16220.92,  -11057.93
350,  1879.31,  -16382.02,  -11213.89
350,  1927.40,  -16382.33,  -11382.99
350,  2313.26,  -16070.16,  -11065.35
350,  2307.18,  -16197.51,  -11035.15
350,  1889.31,  -16368.96,  -11218.54
350,  1879.58,  -16440.64,  -11424.88
350,  2317.70,  -16070.52,  -11078.95
350,  2300.43,  -16207.97,  -11059.30
350,  1894.70,  -16371.69,  -11224.27
350,  1914.95,  -16409.71,  -11385.10
350,  2321.59,  -16084.97,  -11062.22
350,  2302.50,  -16206.89,  -11038.52
350,  1900.94,  -16366.10,  -11199.42
350,  1917.70,  -16430.30,  -11386.81
350,  2331.06,  -16079.22,  -11076.50
350,  2303.34,  -16202.20,  -11057.71
350,  1854.64,  -16393.65,  -11248.18
350,  1873.75,  -16475.66,  -11435.38
350,  2320.33,  -16078.91,  -11075.85
350,  1834.02,  -16160.61,  -11024.50
350,  1386.30,  -16365.21,  -11229.17
350,  1404.62,  -16463.06,  -11402.60
350,  1859.05,  -16048.69,  -11041.61
350,  1842.65,  -16160.21,  -11018.18
350,  1431.13,  -16316.21,  -11178.89
350,  1298.40,  -16595.24,  -11527.91
350,  1335.10,  -16585.68,  -11079.39
350,  869.67,  -16644.15,  -11012.77
350,  489.93,  -16764.06,  -11139.83
350,  423.30,  -16951.86,  -11393.77
350,  866.19,  -16565.85,  -11069.69
350,  380.23,  -16639.37,  -11019.07
350,  20.01,  -16731.90,  -11126.56
350,  -71.37,  -16967.30,  -11400.54
350,  366.07,  -16567.65,  -11067.01
350,  -112.28,  -16628.35,  -11017.80
350,  -453.77,  -16698.98,  -11100.91
350,  -528.34,  -16924.09,  -11346.01
350,  -131.48,  -16587.30,  -11077.09
350,  -606.85,  -16646.50,  -11028.50
350,  -997.47,  -16759.06,  -11169.68
350,  -1085.80,  -17014.29,  -11416.72
350,  -657.59,  -16641.69,  -11123.74
350,  -1113.26,  -16662.98,  -11041.38
350,  -1501.89,  -16776.31,  -11178.19
350,  -1637.07,  -17095.40,  -11491.52
350,  1794.43,  2478.39,  4554.90
350,  1338.45,  2464.29,  4644.74
350,  957.88,  2370.64,  4517.15
350,  805.68,  2005.73,  4169.21
350,  825.52,  2008.45,  4567.42
350,  380.96,  1521.41,  4666.38
350,  16.18,  1451.55,  4564.63
350,  -154.59,  1034.86,  4190.77
350,  333.89,  1505.29,  4571.51
350,  -110.59,  1031.11,  4665.24
